# curie_map:
#   ICD10CM: http://purl.bioontology.org/ontology/ICD10CM/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   infores: https://w3id.org/information-resource-registry/
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_set_id: https://w3id.org/monarch-initiative/rare-disease-identification/mappings/mondo_icd10cm_exactmatch
# mapping_set_version: 2026-09-12
# mapping_set_title: Prioritised rare disease list, MONDO to ICD-10-CM exact matches
# subject_source: infores:mondo
# object_source: infores:icd10cm
# comment: Exact matches only. Rows with object_id sssom:NoTermFound record a searched-and-not-found decision, not an absence of effort. semapv:CompositeMatching rows were adjudicated by an LLM over lexically retrieved candidates and carry the reason in `comment`; they are proposals for human review, not curated assertions.
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_preprocessing	match_string	object_match_field	subject_type	object_type	comment
MONDO:0032611	mitochondrial complex I deficiency, nuclear type 6	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, E88.4 'Mitochondrial metabolism disorders', is a broad rubric covering all mitochondrial metabolic disease, not this specific nuclear-gene complex I deficiency.
MONDO:0032612	mitochondrial complex I deficiency, nuclear type 7	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, E88.4 'Mitochondrial metabolism disorders', is a broad rubric covering all mitochondrial metabolic disease, not this specific nuclear-gene complex I deficiency.
MONDO:0032613	mitochondrial complex I deficiency, nuclear type 8	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, E88.4 'Mitochondrial metabolism disorders', is a broad rubric covering all mitochondrial metabolic disease, not this specific nuclear-gene complex I deficiency.
MONDO:0032615	mitochondrial complex I deficiency, nuclear type 9	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, E88.4 'Mitochondrial metabolism disorders', is a broad rubric covering all mitochondrial metabolic disease, not this specific nuclear-gene complex I deficiency.
MONDO:0032616	mitochondrial complex I deficiency, nuclear type 10	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032617	mitochondrial complex I deficiency, nuclear type 11	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032618	mitochondrial complex I deficiency, nuclear type 13	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032619	mitochondrial complex I deficiency, nuclear type 14	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032620	mitochondrial complex I deficiency, nuclear type 15	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032621	mitochondrial complex I deficiency, nuclear type 16	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032622	mitochondrial complex I deficiency, nuclear type 17	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032623	mitochondrial complex I deficiency, nuclear type 18	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032624	mitochondrial complex I deficiency, nuclear type 19	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032625	mitochondrial complex I deficiency, nuclear type 21	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032626	mitochondrial complex I deficiency, nuclear type 22	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032627	mitochondrial complex I deficiency, nuclear type 23	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032628	mitochondrial complex I deficiency, nuclear type 24	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, E88.4 'Mitochondrial metabolism disorders', is a broad rubric covering all mitochondrial metabolic disease, not this specific nuclear-gene complex I deficiency.
MONDO:0032629	mitochondrial complex I deficiency, nuclear type 25	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032630	mitochondrial complex I deficiency, nuclear type 26	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032631	mitochondrial complex I deficiency, nuclear type 27	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032632	mitochondrial complex I deficiency, nuclear type 28	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032633	mitochondrial complex I deficiency, nuclear type 29	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032634	mitochondrial complex I deficiency, nuclear type 31	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032635	mitochondrial complex I deficiency, nuclear type 32	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032636	mitochondrial complex I deficiency, nuclear type 33	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81.6 'Major histocompatibility complex class I deficiency', overlaps only on the words 'complex I deficiency' and denotes an unrelated T-cell immunodeficiency, not a respiratory-chain defect.
MONDO:0032637	ciliary dyskinesia, primary, 39	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	ICD-10-CM offers no primary ciliary dyskinesia code here; the closest candidate, J98.09 'Other diseases of bronchus, not elsewhere classified', is a residual airway bucket and the G20/G24 'dyskinesia' codes denote movement disorders, a different concept entirely.
MONDO:0032639	hearing loss, autosomal recessive 112	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, H90 'Conductive and sensorineural hearing loss', is a broad block rubric covering hearing loss of any cause and does not denote this specific autosomal recessive nonsyndromic deafness locus.
MONDO:0032650	neurodegeneration, childhood-onset, with cerebellar atrophy	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, G11.1 'Early-onset cerebellar ataxia', is a broader hereditary-ataxia rubric and does not denote this specific childhood-onset neurodegenerative syndrome.
MONDO:0032654	hyper-IgE recurrent infection syndrome 3, autosomal recessive	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No immunodeficiency candidate is offered; the closest, D68.4 'Acquired coagulation factor deficiency', shares only the word 'deficiency' and is a haemostatic disorder.
MONDO:0032662	intellectual developmental disorder, autosomal recessive 67	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, F70-F79 'Intellectual Disabilities', is a severity-graded block covering all intellectual disability, not this specific autosomal recessive form.
MONDO:0032664	ciliary dyskinesia, primary, 40	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	ICD-10-CM offers no primary ciliary dyskinesia code here; the closest candidate, J98.09 'Other diseases of bronchus, not elsewhere classified', is a residual airway bucket and the G20/G24 'dyskinesia' codes denote movement disorders, a different concept entirely.
MONDO:0032666	epidermodysplasia verruciformis, susceptibility to, 4	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, Z15 'Genetic susceptibility to disease', is a generic status/factor code (its subdivisions cover neoplasm and epilepsy), not the epidermodysplasia verruciformis susceptibility phenotype.
MONDO:0032667	epidermodysplasia verruciformis, susceptibility to, 5	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, Z15 'Genetic susceptibility to disease', is a generic status/factor code (its subdivisions cover neoplasm and epilepsy), not the epidermodysplasia verruciformis susceptibility phenotype.
MONDO:0032679	combined oxidative phosphorylation deficiency 37	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, D81 'Combined immunodeficiencies', matches only on the word 'combined' and denotes an immune defect, not a mitochondrial oxidative phosphorylation deficiency.
MONDO:0032687	intellectual developmental disorder with abnormal behavior, microcephaly, and short stature	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, Q87.19 'Other congenital malformation syndromes predominantly associated with short stature', is a residual 'other' grouping of short-stature syndromes, not this specific entity.
MONDO:0032703	short stature, amelogenesis imperfecta, and skeletal dysplasia with scoliosis	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, K00.5 'Hereditary disturbances in tooth structure, not elsewhere classified', covers only the amelogenesis imperfecta feature of this syndrome.
MONDO:0032707	turnpenny-fry syndrome	skos:exactMatch	sssom:NoTermFound		semapv:LexicalMatching	rdi-lexmatch	0.0				owl class	owl class	No ICD-10-CM candidate retrieved for this term.
MONDO:0032721	spondyloepiphyseal dysplasia, kondo-fu type	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, Q77.7 'Spondyloepiphyseal dysplasia', is the broad rubric for all spondyloepiphyseal dysplasias and is therefore broader than the Kondo-Fu type.
MONDO:0032723	immunodeficiency 60	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, B20 'Human immunodeficiency virus [HIV] disease', is an acquired viral immunodeficiency, unrelated to this inherited immunodeficiency with autoimmunity.
MONDO:0032724	spondyloepimetaphyseal dysplasia with joint laxity, type 3	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, M35.7 'Hypermobility syndrome', captures only the joint laxity feature and not the spondyloepimetaphyseal skeletal dysplasia.
MONDO:0032728	Charcot-Marie-Tooth disease, axonal, type 2EE	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The only substantive candidate, G60.0 'Hereditary motor and sensory neuropathy', is the broad rubric covering all CMT forms, not axonal type 2EE.
MONDO:0032732	hearing loss, autosomal recessive 113	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, H90 'Conductive and sensorineural hearing loss', is a broad block rubric covering hearing loss of any cause and does not denote this specific autosomal recessive nonsyndromic deafness locus.
